,job_id,job_desc,job_req,comp,address,sal_amt_min,sal_amt_max,sal_mid,sal_range,emp_type_clean,Professional,Executive,Manager,Fresh/entry level,Non-executive,job_title_clean,Information Technology,Engineering,Admin / Secretarial,Banking and Finance,Public / Civil Service,Advertising / Media ,Consulting ,Accounting / Auditing / Taxation,Logistics / Supply Chain,Others,Insurance,General Management,Sciences / Laboratory / R&D,Professional Services,Sales / Retail ,Customer Service,Education and Training,Telecommunications,Risk Management,Environment / Health  ,Healthcare / Pharmaceutical,Manufacturing,Building and Construction,Design,Repair and Maintenance,Marketing / Public Relations ,Travel / Tourism,Human Resources ,Legal,Events / Promotions ,General Work
564, JOB-2019-0077904 ,- Liaise with users to gather requirements and perform high level business analysis - Responsible for developing requirements specifications in consultation with PM and end users - Responsible for developing database table designs aligned to requirements specifications - Responsible for developing test cases for use in SIT and UAT - Responsible for developing wireframes as per user requirements - Responsible for facilitating workshops and sprint planning sessions - Responsible for managing timeline for enhancements and new application - Assist in supporting and maintenance of IT systems - Develop small modules using OutSystems - Any other IT related tasks to support smooth business operations,"- Graduated with a degree of IT, Computer Science or equivalent - Experience and proficiency in SQL, JavaScript, CSS, XML, HTML5 - Experienced using Agile methodologies e.g. Scrum, XP, and TDD/MDD - Knowledge and experience in iOS and Android development is advantageous - Knowledge and experience in OutSystems development is advantageous - Solid experience in full SDLC - Must have completed at least 3 full SDLC cycles of a sizable project - Knowledge and understanding of procedural and functional programming and requirements analysis - Certifications in Agile, CAPM, ITIL would be advantageous",ENNOVATEZ PTE. LTD.,"HUDSON TECHNOCENTRE, 16 NEW INDUSTRIAL ROAD 536204",5000.0,6000.0,5500.0,0.0,Contract,0,0,0,0,1,data/business analyst,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
565, JOB-2019-0078161 ," Responsible for the overall requirements and business analysis activities; ensures high quality deliverables and meeting project schedules.  Responsible for the deliverables and ensure that they are delivered in accordance with the project schedule and standards. Address and resolve requirement and functional issues, escalation and inform management as necessary. Ensure functional knowledge is propagated downward to the project technical and QA teams so that quality testing is conducted and followed through Perform Testing to ensure the requirement is delivered as per FSD 	  "," Minimum 5 years’ experience in business analysis. Minimum 5-8 years of working experience in system delivery. Private Banking or Wealth Management domain knowledge Knowledgeable in Investment products Good understanding and experience in project management and Software Development Life Cycle (SDLC) are necessary. Ability to work in a fast-paced, team-oriented environment to meet tight project timelines A strong & assertive communicator in speaking & writing Ability to engage and influence senior management and key business leaders so as to provide strategic IT consulting on innovative solutions Temenos Triple A Plus or Avaloq product knowledge Knowledge on HK regulatory requirement within private banking domain will be an added advantage. ",U3 INFOTECH PTE. LTD.,"OUE DOWNTOWN, 6 SHENTON WAY 068809",6000.0,8000.0,7000.0,0.0,Contract,1,0,0,0,0,data/business analyst,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
566, JOB-2019-0078246 ," Its a techno-functional role. Knowledge of TRADE FINANCE fields in transaction banking field is mandatory Project coordination experience required (coordination / follow-up of tasks handled by external teams, testing / acceptance of deliveries) Significant day to day support experience in a banking or financial services environment required (functional and technical analysis) Knowledge of Unix scripting and Oracle SQL is added value You will be a member of the Trade Finance Operations team and be a point of contact for both internal and external stakeholders. "," You would handle Trade Operations (Compliance, Import, Export Letters of Credit, Guarantees and Bills for Collection) You will also be responsible for ensuring all trade finance activities are conducted strictly with banking credit line granted to the client and organize and supervise activities of bill processing, import and export financing, establishment of Letter of Credits and handling clients’ queries. To qualify, individuals must possess: 	- Bachelor qualified 	- Minimum 5 years' experience with Trade Finance products including LCs, Collections, BGs [Commodity Trade Finance experience would be beneficial]  	- MUST have strong working knowledge in Trade Finance Operations Have end-to-end client experience ",CORNUS PTE. LTD.,"LIVIA, 69 PASIR RIS GROVE 518219",6500.0,8500.0,7500.0,1.0,Contract,1,0,0,0,0,data/business analyst,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
567, JOB-2019-0078234 ," Its a techno-functional role. Knowledge of TRADE FINANCE fields in transaction banking field is mandatory Project coordination experience required (coordination / follow-up of tasks handled by external teams, testing / acceptance of deliveries) Significant day to day support experience in a banking or financial services environment required (functional and technical analysis) Knowledge of Unix scripting and Oracle SQL is added value You will be a member of the Trade Finance Operations team and be a point of contact for both internal and external stakeholders. Hands-on experience in trade finance with Supply chain You would handle Trade Operations (Compliance, Import, Export Letters of Credit, Guarantees and Bills for Collection) "," You will also be responsible for ensuring all trade finance activities are conducted strictly with banking credit line granted to the client and organize and supervise activities of bill processing, import and export financing, establishment of Letter of Credits and handling clients’ queries. To qualify, individuals must possess: 	- Bachelor qualified 	- Minimum 5 years' experience with Trade Finance products including LCs, Collections, BGs [Commodity Trade Finance experience would be beneficial]  	- MUST have strong working knowledge in Trade Finance Operations Have end-to-end client experience ",CORNUS PTE. LTD.,"LIVIA, 69 PASIR RIS GROVE 518219",10000.0,12000.0,11000.0,1.0,Contract,1,0,0,0,0,data/business analyst,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
568, JOB-2019-0078634 ," The Business System Analyst is responsible to gather, analyse and formalise user’s business requirements and processes, evaluate on feasibility of implementation and manage scope of project. Gather, analyse and formalise user’s business requirements and processes, evaluate on feasibility of implementation and manage scope of project. Prepare project documentation such as Requirement Specifications/Use Case Specifications etc Adhere to project scope, update requirement traceability matrix, inform and record out-of-scope issues. Develop technical design specification and translate technical design into process/program specification. Involve in the design review session. Make changes to configurable items, which include hardware, software, documentation, etc. Participate in Coding and Code Review. Assist in the integration testing, system testing, User Acceptance Test & implementation activities. Prepare user manual and operations manual, and plan & facilitate training of users and operators. Provide post implementation support (including production support and service requests). Escalate and discuss critical issues such as scope creep with the relevant managers. Conduct requirement gathering sessions. Conduct gap analysis of current business process to identify improvement opportunities. "," Typically 2-4 years IT experience Familiar with Software Development Life Cycle (SDLC), .Net,C# Ability to produce specifications for documentations and implementations Experience in IT business analysis techniques Degree Holder Ability to lead, develop and maintain respectful and trusting relationship  Interested candidates, you may email your detailed resume to recruit(at)onelinkhr(dot)com and durga(at)onelinkhr(dot)com for evaluation. Please note that by submitting an application or resume to us, you would be deemed to have given your consent to us collecting, using, retaining and disclosing your personal information to prospective employers for their consideration. OneLink HR Consultancy Pte Ltd EA Licence No. 13C6505 EA Personnel Reg. No. R1980595",ONELINK HR CONSULTANCY PTE. LTD.,"BURLINGTON SQUARE, 175A BENCOOLEN STREET 189650",4000.0,6000.0,5000.0,0.0,Contract,0,1,0,0,0,data/business analyst,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
569, JOB-2019-0051933 ,"ABOUT TAIGER Headquartered in Singapore, TAIGER is a fast-growing Artificial Intelligence (AI) company with a global footprint. Our mission is to help organizations optimize operational efficiencies by automating complex cognitive tasks. We are a market leader and the pioneer of Knowledge Work AutomationTM. The solutions we provide use natural language processing (NLP) and computer vision techniques (e.g. semantic analysis, concept-extraction, multi-language knowledge graphs, and object detection) to provide unparalleled accuracy in information extraction for industry leaders across the financial services, government sectors and more. TAIGER is recognized as a Gartner Cool Vendor. Find out more about us at www.taiger.com and www.linkedin.com/company/taiger   BUSINESS ANALYST/QUALITY ASSURANCE EXPERT We are building a team passionate about cutting-edge AI technology and the potential of TAIGER. You should be motivated by growth opportunities with your responsibilities expanding in scope. You can also look forward to be part of a dynamic start-up environment where your contribution matters.   RESPONSIBILITIES  Lead and/or participate in the development of functional requirements and technical specifications and/or participate in the development of functional requirements and technical specifications. Experienced with analysis of business and client needs, documenting requirements and in collaboration with business partners, identify technology needs and translate needs into a comprehensive system requirement specifications. Present deliverables and analysis to clients and stakeholders in a professional manner. Develop and maintain a working knowledge of trends and best practices within TAIGER. Plan, lead and manage all testing phases of application as well as be responsible for management of test scopes, preparation and creation of test plans and resource planning for System Integration Tests, User Acceptance Tests and Batch Testing. Manage team during test executions; ensuring timeliness of execution and issue resolution as well as coaching and advising testers. ","REQUIREMENTS  MSc, BA/BSc computer science or related discipline, or equivalent experience. 2+ years of business analyst and testing experience. Consulting work experience is a plus. Prior extensive experience in Agile product development methodologies - various SDLCs including; Waterfall or Agile (SCRUM, Kanban, etc.) and/or Test Automation. Excellent written and oral communication skills in English. Proficiency in another language is a plus.   YOU ARE RIGHT FOR THE TEAM IF  You have a passion for technology and the AI Industry. You adapt to change well and comfortable with working hands-on in a team to resolve problems. You have a track record of successfully delivering quality, on-time results You are able to work effectively with both clients and engineering staff to develop innovative solutions of problems.    In TAIGER we believe that diversity of experience, perspectives, and background will result in a better workplace for our team and a better product for our clients. Join the growing team at TAIGER today!",TAIGER SINGAPORE PTE. LTD.,26B TEMPLE STREET 058571,4000.0,6000.0,5000.0,0.0,Permanent,0,1,0,0,0,data/business analyst,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
570, JOB-2019-0078617 ," Clarify with client’s business analyst, Business Users and originators of service request. Analyse user requirements. Perform impact analyst and recommend technical solutions. Perform application design. Perform application build. Plan and perform Unit, System and Integration Test. Perform design and code reviews. Perform code merge and code integration from multiple projects. Develop a technical deployment approach / plan / solution. Formulate and execute data migration approach (where required). Enforce configuration management / version control and other development disciplines. Control and administer the application environment in the developer and test environment. Develop technical and user documentation. Evaluate new technology where required. Support Disaster Recovery. Support Production problem solving. "," At least THREE (3) years of application development experience with at least TWO (2) years’ experience in designing, developing, deploying and maintaining systems using SiteCore Content Management System. Experience in Frontend libraries such as React.js, Alt, Redux and jQueryApplication. Experience in HTML, CSS, Web Services. Experience in C#, .Net, SQLSERVER. Experience in JSON.  To apply, please submit your resume in MS Word format together with your application. We regret to inform that only shortlisted candidates will be contacted. Thanks. EA Licence No: 18S9060 Registration No: R1114636 (Manalo Don Don Briones)",GATEWAY SEARCH PTE. LTD.,,4500.0,7000.0,5750.0,0.0,Permanent,0,1,0,0,0,others,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
571, JOB-2019-0078211 ,The Opportunity   An established German MNC High End Automotive industry  The Job  Analyze business and functional requirements for multiple projects Define technical expectations to vendors Manage and measure vendors’ solution delivered Streamline system processes among integrated system Perform user acceptance test ,"The Talent   Min 2 years of experience working as Business Analyst Expert in digital solutions and technologies Strong knowledge in digital technologies and development trends Good understanding of retail processes and applications in automotive industry Readiness to travel  Next Steps  Prepare your updated resume (include your current salary package with dull breakdown such as base, incentives, annual wage supplement, etc.) and expected package. Email your updated resume to technicalstaffing@adecco.com. All shortlisted candidates will be contacted. All the best!   Toh Wen Hui EA License No: 91C2918 Personnel Registration Number: R1767204",ADECCO PERSONNEL PTE LTD,"SHAW CENTRE, 1 SCOTTS ROAD 228208",3000.0,5500.0,4250.0,0.0,Contract,0,1,0,0,0,others,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
572, JOB-2019-0033478 ,"    Responsibilities  Monitor, track, analyze and report on performance data generated by our sales platforms To collect sales  data , market research, logistics, or transportation costs. To help companies make better business decisions. Conducting full lifecycle analysis to include requirements, activities and design.  Monitor performance and quality control plans to identify improvements. ","Requirements  Candidate must possess at least Diploma/Advanced/Higher/Graduate Diploma, Bachelor's Degree/Post Graduate Diploma/Professional Degree in Computer Science/Information Technology or equivalent. At least 2 Year(s) of working experience in the retail industry is required for this position. Skills: Data analystic, Microsoft Office ",SHEER TECHNOLOGY PTE. LTD.,"PAYA LEBAR SQUARE, 60 PAYA LEBAR ROAD 409051",4500.0,6000.0,5250.0,0.0,Permanent,0,1,0,0,0,others,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
573, JOB-2019-0077549 ,"Area Description Google Pay allows people to instantly send money to a contact, pay their bills, recharge their mobile balance, or make a purchase at the corner store. Google Pay is all about making money simple for everyone with more convenient shopping experiences at stores and online, as well as access to financial services like loans or repayment plans. Role Description As a Business Analyst for Google Pay, you'll dissect business metrics end-to-end, from product, growth, acquisition, retention, partnership impact and RoI on business development initiatives for Google Pay and our partners. You will help to leverage data to identify tactics and define partnership strategy. You are comfortable conducting end-to-end analyses that include data gathering, requirements specification, processing and final business recommendations (e.g. cost-benefit, forecasting, experiment analysis, LTV-CAC, retention modelling, CPA and offer optimization). You are comfortable partnering with the product and will help build future looking business models.   Responsibilities   Work with large, complex data sets to solve difficult, non-routine business/partnership analysis problems, applying advanced analytical methods as needed.   Develop and refine compelling, customized partnership stories with business insights, focusing on strategic goals of Google.   Acquire and share deep knowledge of the industry, landscapes, partner products and key business challenges that affect the partner and industry.   Provide leadership in data gathering, decision making frameworks and analytic guidance to drive projects.   Design effective presentations of findings at multiple levels of stakeholders through visual displays of quantitative information.   Drive visibility into business performance. Conduct regular metrics reviews, planning, forecasting.  ","Minimum Qualifications   BA/BS degree in Computer Science, Math, or related quantitative field or equivalent practical experience.   8 years of relevant work experience with quantitative analysis/modeling (e.g. scenario-based, sensitivity analyses, statistical techniques) and reporting.   5 years of experience working with databases, including SQL coding across standard commercial databases (e.g. Teradata, MySQL, etc.) and statistics tools including R, SPSS, Python, MATLAB or similar.   Preferred Qualifications   Experience working as a Business analyst/quantitative analyst in e-commerce or Payments, and/or Financial Services.   Experience with one or more coding and/or scripting languages (C/C++, Python, HTML, JavaScript, Perl, PHP, R, SQL, SAS, STATA, or MATLAB)   Bias towards action and detail-oriented, with the ability to self-direct work in an unstructured environment.   Distinctive problem solving and analysis skills, combined with impeccable business judgment, leadership skills, and ability to communicate with management teams.   Excellent partnership and collaboration skills with product and cross-functions.  ",GOOGLE ASIA PACIFIC PTE. LTD.,"MARINA BAY FINANCIAL CENTRE, 8 MARINA BOULEVARD 018981",5000.0,10000.0,7500.0,1.0,Permanent,0,1,0,0,0,data/business analyst,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
574, JOB-2019-0076952 ,"Are you customer obsessed, flexible, smart and analytical, execution focused and passionate about digital content and e-commerce? Amazon Kindle team is looking for an experienced Business Analyst to support the Kindle eBooks business in India. You will have the exciting opportunity to work across Amazon teams. You will monitor and report appropriate data metrics to assist in product features and marketing programs. Amazon Kindle is the world’s largest and most favored digital service for reading (devices, eBooks). You will support the team in enhancing the buying and reading experience on Kindle e-readers and apps on mobile devices such as iPhone, iPad, Android and web. You will be required to quickly become conversant in Amazon data structures, data flows and then analyze performance across devices and content categories. The successful candidate will be skilled at analyzing data, identifying trends, extracting conclusions, and presenting findings in a simple and clear manner. Affinity for problem solving, proficiency with Excel and other tools (e.g SQL, Tableau) are required. Key responsibilities  Publish weekly metrics reports in order for business teams to take proactive actions to improve customer experience.  Provide support for long-term planning.  Conduct complex analysis and projects.  Support management team in metrics understanding and analysis.  Be able to turn around data analyses and iterate to understand root cause. ","Basic qualification  	    3+ years of experience in a highly analytical, results-oriented role.  Proven analytical skills and demonstrated ability to work with numbers. Must be metrics-driven.  Understand how to extract data from data tables in data warehouse using SQL queries  Track record of managing metrics and improving performance with clients  Proven analytical and quantitative skills (including proficiency with tools such as Excel and Access) and an ability to use data to back up assumptions and develop business cases.  A bachelor's degree at a well-regarded institution in an analytical field (e.g. Economics, Computer Science, Mathematics, Statistics, or Finance.)  Proficiency in SQL, Excel  Preferred qualifications  Experience analyzing data with strong statistical, quantitative modeling, and forecasting skills  Master's degree / MBA         ",AMAZON ASIA-PACIFIC HOLDINGS PRIVATE LIMITED,"AIA TOWER, 1 ROBINSON ROAD 048542",8333.333333333334,15000.0,11666.666666666668,1.0,Permanent,0,1,0,0,0,data/business analyst,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
575, JOB-2019-0077404 ,We are seeking a Business Analyst to work on Credit or Liquidity Risk related projects under the Risk Management Team.,"Mandatory Skill-set •Bachelor Degree in Computer Science, Information Systems or Finance related disciplines; •Has 1 – 3 years of Business Analysis experience in the Financial Services industry; •Strong experience in requirements gathering, analysis and documentation; •Working experience in executing SQL queries; •Experience in MS Excel, MS Access, SQL and Knowledge of Data Structures & Data Modelling; •Experience in test planning, creation, execution (SIT/UAT/Regression Test) and defects management; •Knowledge of database management systems; •Strong communication, presentation, and advisory skills. Desired Skill-set •Proficient in Credit or Liquidity Risk Reporting; •Experience in business intelligence tools. Responsibilities •Responsible for Business-As-Usual (BAUs) and Change Requests (CRs) for Risk Management Data Mart; •Gather user requirements, perform data profile and prepare data mapping specifications; •Conduct Business Requirements walk-through with users and key stakeholders; •End-to-end responsibility for the testing process (requirements, concepts, preparation and execution of tests, analysis of test results); •Creating and executing test cases and coordinating User Acceptance Test (UAT); •Perform UAT, report and track all testing issues and perform root cause analysis; •Provide test summary and regular status reporting; •To provide post implementation support to end users; •To liaise with Vendor / Application team to resolve issues. Should you be interested in this opportunity, please send your updated resume to apply@sciente.com at the earliest.  Confidentiality is assured, and only shortlisted candidates will be notified.  EA License: 07C5639  ",Company Undisclosed,,3000.0,7000.0,5000.0,0.0,Contract,0,1,0,0,0,data/business analyst,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
576, JOB-2019-0076929 ,An exciting opportunity as a Business Analyst to be a part of the Risk Infrastructure Team for a globally recognised bank.,"Mandatory Skill-set  Degree in Information Technology, Computer Science or other related fields; At least 4-6 years of Business Analyst experience in financial institutions; Good exposure to reporting system, credit products and experience working on large datasets; Possess good understanding of the life cycle of credit risk applications; Good technical skills in Excel / Access / SQL;  Hands on experience with Agile and project management; Excellent oral and written communication skills; Strong analytical skills and able to work independently and in a team.  Desired Skill-set  Good knowledge on Databases / SQL; Exposure to agile methodology; Experience in large exposures or credit capital.  Responsibilities  Gather, collate and analyse user requirements and provide clear business solution/documents; Conduct business requirement walk-through with users, developers and key stakeholders; Attend agile sprint planning, daily stand up, write user stories with clear acceptance criterion; Perform data profiling and identify requirement gaps while performing UAT; Manage and track project schedules, provide regular updates and ensure deliverables are met; Ensure necessary changes/enhancements are implemented and documented; Provide analytical support for the bank’s MIS and regulatory reports to large exposure.  Should you be interested in this opportunity, please send your updated resume to apply@sciente.com at the earliest.  Confidentiality is assured, and only shortlisted candidates will be notified.   ",SCIENTE INTERNATIONAL PTE. LTD.,"THE SIGNATURE, 51 CHANGI BUSINESS PARK CENTRAL 2 486066",4000.0,7000.0,5500.0,0.0,Permanent,1,0,0,0,0,data/business analyst,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577, JOB-2019-0077524 ,"Business Function  Group Technology and Operations (T&O) enables and empowers the bank with an efficient, nimble and resilient infrastructure through a strategic focus on productivity, quality & control, technology, people capability and innovation. In Group T&O, we manage the majority of the Bank's operational processes and inspire to delight our business partners through our multiple banking delivery channels.  Job Purpose  To manage key project implementations, application support in the Finance MIS Reporting area.   Key Accountabilities   Study business requirements, evaluate and provide implementation approach/proposal. Lead data sourcing and do gap analysis in terms of data availability for RISK reporting automation. Handle stakeholder communication via regular updates & meetings. Regular review with delivery team to ensure requisite support & improvements. Ensure adherence to all processes and standards pertaining to the applications. Provide improvement ideas by studying current practices and designing modifications.   Responsibilities   Track and manage enhancements and projects Review & signoff proposed solution for projects  Review SIT & UAT test cases for coverage (for enhancements and projects) Work with the team to execute SIT  Track UAT issues resolution  Post implementation monitoring & stabilization  "," At least 8 years’ IT experience with at least 3-5 years of Banking IT experience. At least 3-5 years of experience in handling applications related to financial and MIS reporting platform Expertise in RDBMS, Java and Unix shell scripting Experience in implementation of MAS637, Credit Risk Reporting, MAS639 (large exposures)  ",DBS BANK LTD.,"MARINA BAY FINANCIAL CENTRE, 12 MARINA BOULEVARD 018982",6500.0,11700.0,9100.0,1.0,Permanent,0,0,1,0,0,data/business analyst,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
578, JOB-2019-0077518 ,"Business Function  Group Technology and Operations (T&O) enables and empowers the bank with an efficient, nimble and resilient infrastructure through a strategic focus on productivity, quality & control, technology, people capability and innovation. In Group T&O, we manage the majority of the Bank's operational processes and inspire to delight our business partners through our multiple banking delivery channels.  Job Purpose  To manage key project implementations, application support in the Finance MIS Reporting area.   Key Accountabilities   Study business requirements, evaluate and provide implementation approach/proposal. Lead data sourcing and do gap analysis in terms of data availability for RISK reporting automation. Handle stakeholder communication via regular updates & meetings. Regular review with delivery team to ensure requisite support & improvements. Ensure adherence to all processes and standards pertaining to the applications. Provide improvement ideas by studying current practices and designing modifications.   Responsibilities   Track and manage enhancements and projects Review & signoff proposed solution for projects  Review SIT & UAT test cases for coverage (for enhancements and projects) Work with the team to execute SIT  Track UAT issues resolution  Post implementation monitoring & stabilization  "," At least 8 years’ IT experience with at least 3-5 years of Banking IT experience. At least 3-5 years of experience in handling applications related to financial and MIS reporting platform Expertise in RDBMS, Java and Unix shell scripting Experience in implementation of MAS637, Credit Risk Reporting, MAS639 (large exposures)  ",DBS BANK LTD.,"MARINA BAY FINANCIAL CENTRE, 12 MARINA BOULEVARD 018982",5000.0,10000.0,7500.0,1.0,Permanent,0,1,0,0,0,data/business analyst,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
579, JOB-2019-0077030 ," SME and Custodian for one or more functional knowledge areas within the platform. Analyse/clarify the business requirements. Conduct in-depth impact analysis on the application. Work with the vendor teams to come up with the functional specification document (FSD). Conduct FSD workshops to walkthrough the functionality to obtain user sign-off. Align with solutioning/dev teams on feasibility studies. Analyse the technical specifications and provide the TSD. Conduct TSD workshops to walkthrough the technical solution. Conduct walkthrough for testers to clarify the new functionality. Validate the test cases created by the testers. Maintain traceability between BRD, FSD, TSD and Test Cases. Support testing as functional SME. "," Minimum 8 years of working experience in business analysis or project delivery. In-depth knowledge in the private banking domain, in one or more of the following areas: 	 Client Onboarding/KYC Regulatory/Compliance in Singapore and/or Hong Kong Knowledge in key PB financial products such as Equities, Bonds, Cash, MM, FX, UT, Structured/Derivatives Credit and Loans, specifically in the PB space   Ability to work in a fast-paced, team-oriented environment to meet tight project timelines ",COMTEL SOLUTIONS PTE LTD,,7500.0,10000.0,8750.0,1.0,Contract,0,0,1,0,0,data/business analyst,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580, JOB-2019-0005981 ,"Preparation of financial analysis and reporting to support the International Business Manager in the provision of commercial and practical advice to the Partnership in the Asia Pacific Region, as well as Head office requirements.","Main duties and responsibilities:  Preparation of financial analysis on regional monthly financial performance including in depth analysis of any significant variances. Develop and implement dashboard and key metrics reporting for the region to assist in the tracking and management of team performance. Preparation of ad hoc analysis and reporting for clients, matters, teams or work type as directed by the International Business Manger. Support the business in the production of various monthly, quarterly and annual presentations. Involvement with process improvement projects including support of new system implementations. Other ad-hoc projects, analysis, financial modelling and reporting as directed by the International Business Manager.  Qualifications:  Degree educated Qualified Accountant (ACCA, ACA, CIMA or equivalent) with at least 2 years PQE working in a professional services environment.  Relevant Experience:  Previous Professional Services experience preferable. Experience of working in an international, multi-cultural environment. Well organised & detail orientated. Strong interpersonal skills & ability to challenge in a diplomatic manner. Experience of communicating and presenting financial information to all levels of an organisation.  Key Skills:  High level of systems/IT literacy (particularly Excel, Powerpoint and budgeting and forecasting tools) Working knowledge of Legal Management Systems would be advantageous (Aderant, 3e etc.) Strong time management skills with the proven ability to work within a busy environment and meet frequent deadlines Highly numerate with excellent accuracy and good attention to detail Strong analytical and critical thinking skills Articulate with excellent communication skills, both written and oral  Personal Qualities/ Behaviours:  Strong work ethic with a proactive and positive outlook. Self-motivated with the ability to work as part of a team. A team player with the willingness to be involved beyond the formal job remit. Ability to prioritise effectively and work on own initiative. Approachable and good at forming relationships with people at all levels in the Firm. ",PINSENT MASONS MPILLAY LLP,"INCOME AT RAFFLES, 16 COLLYER QUAY 049318",6000.0,7000.0,6500.0,0.0,Permanent,0,1,0,0,0,data/business analyst,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
581, JOB-2019-0076993 ,"Job Description: We are currently searching for a motivated, passionate and experienced Business System Analyst to join our development team.   ·         Support project manager in requirement gathering and requirement analysis ·         Support product’s owner in completing Agile’s product backlog ·         Identify and validate requirement gaps, resolve conflicts or propose viable alternatives ·         Translate business requirements into functional and technical specification ·         Act as a bridge between users and IT project/development teams. ·         Perform quality assurance activities to ensure applications built according to quality standards ·         Perform impact analysis due to change requests, enhancements or re-work ·         Produce functional requirements documents, user manual ·         Produce prototype wireframe for both front-end and back-end system","Job Requirements: ·         Recognized diploma/degree in relevant discipline, preferably IT or IS ·         Minimum 2 years in business analysis or IT consultation ·         Excellent organizational skills and attention to detail ·         Strong verbal and written communication skills. ·         Logical and analytical with good problem solving skills ·         Familiarity with agile development models is a plus ·         Internet savvy with good knowledge of popular websites and how they work ",VERZ DESIGN  PTE. LTD.,"HH @ KALLANG, 56 KALLANG PUDDING ROAD 349328",3500.0,6000.0,4750.0,0.0,Permanent,1,0,0,0,0,data/business analyst,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
